,Name,date,test,value
10344,Chandler,2020-11-27,test21,0.6
10345,Phoebe,2021-02-09,test21,0.35
10346,Chandler,2020-03-15,test21,0.48
10347,Joey,2020-01-14,test21,0.8
10348,Ross,2020-05-09,test21,0.11
10349,Rachel,2020-03-30,test21,0.32
10350,Rachel,2021-01-25,test21,0.41
10351,Joey,2020-02-27,test21,0.74
10352,Phoebe,2020-08-02,test21,0.23
10353,Ross,2020-09-04,test21,0.43
10354,Rachel,2021-05-05,test21,0.7
10355,Phoebe,2020-06-17,test21,0.52
10356,Ross,2020-03-02,test21,0.62
10357,Joey,2021-04-25,test21,0.67
10358,Ross,2020-02-24,test21,0.28
10359,Ross,2020-07-08,test21,0.79
10360,Chandler,2020-06-15,test21,0.21
10361,Phoebe,2020-08-16,test21,0.69
10362,Monica,2021-04-05,test21,0.15
10363,Rachel,2021-05-14,test21,0.82
10364,Monica,2020-07-25,test21,0.25
10365,Rachel,2020-01-01,test21,0.98
10366,Phoebe,2020-06-25,test21,0.31
10367,Rachel,2020-06-11,test21,0.18
10368,Rachel,2021-03-23,test21,0.94
10369,Phoebe,2020-09-14,test21,0.21
10370,Rachel,2020-03-14,test21,0.56
10371,Chandler,2020-09-17,test21,0.88
10372,Rachel,2021-04-22,test21,0.28
10373,Chandler,2020-08-05,test21,0.49
10374,Joey,2021-03-18,test21,0.74
10375,Ross,2021-01-02,test21,0.98
10376,Phoebe,2021-03-24,test21,0.8
10377,Chandler,2020-06-13,test21,0.83
10378,Rachel,2020-05-26,test21,0.35
10379,Chandler,2020-08-31,test21,0.05
10380,Monica,2020-03-13,test21,0.46
10381,Phoebe,2020-03-07,test21,0.39
10382,Rachel,2020-07-01,test21,0.82
10383,Joey,2020-01-16,test21,0.58
10384,Chandler,2020-10-01,test21,0.13
10385,Phoebe,2021-02-24,test21,0.58
10386,Chandler,2020-10-06,test21,0.45
10387,Monica,2020-02-17,test21,1.0
10388,Phoebe,2021-03-29,test21,0.02
10389,Rachel,2020-05-24,test21,0.2
10390,Phoebe,2021-03-09,test21,0.14
10391,Phoebe,2020-07-15,test21,0.16
10392,Phoebe,2020-07-16,test21,0.69
10393,Phoebe,2021-02-16,test21,0.99
10394,Joey,2021-03-20,test21,0.35
10395,Monica,2021-01-11,test21,0.27
10396,Monica,2020-05-19,test21,0.6
10397,Ross,2021-03-31,test21,0.12
10398,Joey,2020-11-09,test21,0.16
10399,Chandler,2020-03-08,test21,0.8
10400,Rachel,2020-10-24,test21,0.0
10401,Joey,2020-02-20,test21,0.27
10402,Chandler,2020-10-20,test21,0.91
10403,Ross,2020-11-13,test21,0.43
10404,Ross,2020-04-13,test21,0.27
10405,Phoebe,2021-03-26,test21,0.53
10406,Rachel,2021-02-17,test21,0.24
10407,Ross,2020-12-29,test21,0.08
10408,Monica,2020-12-10,test21,0.16
10409,Chandler,2020-08-09,test21,0.74
10410,Monica,2020-08-20,test21,0.07
10411,Monica,2020-07-11,test21,0.43
10412,Monica,2020-07-27,test21,0.37
10413,Monica,2021-01-26,test21,0.31
10414,Phoebe,2020-12-07,test21,0.9
10415,Ross,2020-01-18,test21,0.14
10416,Phoebe,2020-11-29,test21,0.53
10417,Ross,2020-03-16,test21,0.48
10418,Phoebe,2020-12-01,test21,0.69
10419,Chandler,2020-06-05,test21,0.56
10420,Rachel,2020-04-01,test21,0.55
10421,Joey,2020-06-30,test21,0.77
10422,Chandler,2020-01-23,test21,0.72
10423,Monica,2020-04-16,test21,0.67
10424,Joey,2021-02-10,test21,0.78
10425,Monica,2020-01-11,test21,0.67
10426,Chandler,2021-04-14,test21,0.88
10427,Joey,2020-08-24,test21,0.6
10428,Phoebe,2020-02-26,test21,0.76
10429,Chandler,2021-03-03,test21,0.58
10430,Chandler,2021-05-01,test21,0.43
10431,Chandler,2020-02-23,test21,0.6
10432,Rachel,2020-06-14,test21,0.88
10433,Joey,2021-01-20,test21,0.33
10434,Rachel,2020-02-04,test21,0.21
10435,Monica,2021-03-19,test21,0.65
10436,Joey,2020-04-22,test21,0.55
10437,Rachel,2020-04-27,test21,0.1
10438,Joey,2021-02-15,test21,0.45
10439,Ross,2020-12-27,test21,0.91
10440,Rachel,2020-04-03,test21,0.06
10441,Phoebe,2020-04-19,test21,0.57
10442,Chandler,2020-05-23,test21,0.81
10443,Joey,2020-10-29,test21,0.62
10444,Joey,2020-10-07,test21,0.68
10445,Rachel,2020-01-06,test21,0.95
10446,Ross,2020-01-21,test21,0.94
10447,Ross,2020-06-18,test21,0.2
10448,Monica,2021-01-18,test21,0.47
10449,Ross,2020-12-08,test21,0.47
10450,Chandler,2020-02-01,test21,0.96
10451,Monica,2020-11-30,test21,0.35
10452,Phoebe,2020-10-02,test21,0.29
10453,Ross,2020-08-23,test21,0.53
10454,Rachel,2020-07-09,test21,0.4
10455,Ross,2021-02-26,test21,0.99
10456,Ross,2020-12-25,test21,0.87
10457,Chandler,2021-05-11,test21,0.65
10458,Monica,2020-01-19,test21,0.44
10459,Joey,2020-01-08,test21,0.38
10460,Chandler,2020-05-04,test21,0.03
10461,Rachel,2020-01-24,test21,0.35
10462,Phoebe,2020-08-06,test21,0.28
10463,Joey,2020-09-15,test21,0.07
10464,Monica,2021-05-10,test21,0.21
10465,Phoebe,2020-09-13,test21,0.86
10466,Joey,2020-12-11,test21,0.71
10467,Joey,2020-03-11,test21,0.32
10468,Monica,2020-05-15,test21,0.55
10469,Phoebe,2020-10-22,test21,0.92
10470,Ross,2020-06-01,test21,0.44
10471,Chandler,2020-09-21,test21,0.35
10472,Ross,2020-05-10,test21,0.87
10473,Joey,2020-03-05,test21,0.46
10474,Ross,2020-05-02,test21,0.07
10475,Ross,2020-10-15,test21,0.57
10476,Ross,2020-11-12,test21,0.32
10477,Rachel,2020-07-05,test21,0.79
10478,Rachel,2020-05-28,test21,0.15
10479,Chandler,2020-08-12,test21,0.86
10480,Chandler,2020-04-26,test21,0.36
10481,Rachel,2021-02-18,test21,0.74
10482,Chandler,2020-03-23,test21,0.42
10483,Rachel,2020-05-18,test21,0.18
10484,Joey,2020-02-19,test21,0.04
10485,Rachel,2021-04-20,test21,0.38
10486,Monica,2020-07-06,test21,0.49
10487,Monica,2020-05-31,test21,0.5
10488,Monica,2020-12-16,test21,0.28
10489,Monica,2020-01-22,test21,0.69
10490,Joey,2020-11-22,test21,0.65
10491,Joey,2021-04-18,test21,0.89
10492,Chandler,2021-04-08,test21,0.18
10493,Joey,2021-03-06,test21,0.22
10494,Monica,2020-08-15,test21,0.56
10495,Monica,2020-04-08,test21,0.7
10496,Joey,2020-12-30,test21,0.52
10497,Joey,2021-04-16,test21,0.58
10498,Chandler,2020-08-25,test21,0.59
10499,Rachel,2021-05-07,test21,0.37
10500,Joey,2020-05-29,test22,0.05
10501,Chandler,2021-04-07,test22,0.0
10502,Rachel,2021-05-06,test22,0.01
10503,Joey,2020-10-10,test22,0.77
10504,Ross,2020-08-27,test22,0.24
10505,Rachel,2020-01-04,test22,0.83
10506,Phoebe,2020-10-18,test22,0.49
10507,Rachel,2020-07-07,test22,0.37
10508,Chandler,2020-12-06,test22,0.7
10509,Phoebe,2021-01-06,test22,0.22
10510,Monica,2020-08-13,test22,0.78
10511,Chandler,2020-09-06,test22,0.41
10512,Chandler,2020-05-11,test22,0.57
10513,Joey,2020-06-07,test22,0.22
10514,Phoebe,2021-04-09,test22,0.33
10515,Monica,2020-06-08,test22,0.44
10516,Monica,2020-10-17,test22,0.97
10517,Monica,2021-04-26,test22,0.47
10518,Joey,2020-05-16,test22,0.25
10519,Ross,2020-12-19,test22,0.65
10520,Monica,2020-07-19,test22,0.88
10521,Ross,2020-09-07,test22,0.04
10522,Ross,2020-01-02,test22,0.95
10523,Phoebe,2021-01-31,test22,0.4
10524,Joey,2020-11-11,test22,0.53
10525,Chandler,2020-08-29,test22,0.16
10526,Monica,2020-03-29,test22,0.2
10527,Monica,2021-03-02,test22,0.8
10528,Ross,2020-02-18,test22,0.66
10529,Ross,2020-06-04,test22,0.38
10530,Chandler,2021-01-10,test22,0.72
10531,Phoebe,2021-02-07,test22,0.88
10532,Ross,2020-02-02,test22,0.38
10533,Phoebe,2020-03-01,test22,0.06
10534,Joey,2020-11-19,test22,0.57
10535,Chandler,2020-03-20,test22,0.03
10536,Joey,2021-05-08,test22,0.3
10537,Joey,2020-09-26,test22,0.61
10538,Phoebe,2020-04-02,test22,0.9
10539,Joey,2021-02-06,test22,0.67
10540,Phoebe,2020-09-29,test22,0.31
10541,Ross,2020-02-16,test22,0.73
10542,Chandler,2020-01-17,test22,0.18
10543,Rachel,2020-10-08,test22,0.9
10544,Rachel,2020-10-11,test22,0.53
10545,Chandler,2021-03-27,test22,0.91
10546,Rachel,2020-12-14,test22,0.41
10547,Rachel,2020-01-05,test22,0.56
10548,Monica,2020-04-12,test22,0.92
10549,Joey,2020-03-03,test22,0.51
10550,Monica,2020-09-11,test22,0.28
10551,Rachel,2021-02-21,test22,0.38
10552,Chandler,2020-01-09,test22,0.13
10553,Phoebe,2020-05-05,test22,0.77
10554,Chandler,2020-05-06,test22,0.02
10555,Phoebe,2020-03-26,test22,0.08
10556,Rachel,2021-03-04,test22,0.24
10557,Rachel,2020-07-13,test22,0.89
10558,Rachel,2020-02-22,test22,0.55
10559,Chandler,2021-03-28,test22,1.0
10560,Chandler,2020-01-31,test22,0.02
10561,Ross,2021-04-04,test22,0.54
10562,Rachel,2020-08-21,test22,0.97
10563,Monica,2020-11-25,test22,0.09
10564,Chandler,2020-03-17,test22,0.69
10565,Phoebe,2020-03-19,test22,0.15
10566,Monica,2020-04-10,test22,0.47
10567,Joey,2020-02-12,test22,0.15
10568,Chandler,2020-10-16,test22,0.43
10569,Chandler,2020-11-21,test22,0.01
10570,Joey,2021-02-13,test22,0.33
10571,Joey,2020-08-30,test22,0.26
10572,Chandler,2020-07-04,test22,0.19
10573,Phoebe,2020-05-13,test22,0.21
10574,Phoebe,2021-01-05,test22,0.0
10575,Rachel,2020-04-28,test22,0.34
10576,Joey,2020-02-03,test22,0.61
10577,Phoebe,2020-10-21,test22,0.68
10578,Ross,2020-07-03,test22,1.0
10579,Chandler,2020-11-14,test22,0.51
10580,Joey,2020-06-09,test22,0.43
10581,Monica,2020-08-22,test22,0.17
10582,Ross,2020-04-05,test22,0.27
10583,Chandler,2020-04-14,test22,0.54
10584,Rachel,2020-04-23,test22,0.17
10585,Rachel,2021-04-02,test22,0.57
10586,Phoebe,2020-07-12,test22,0.01
10587,Phoebe,2020-06-12,test22,0.03
10588,Rachel,2021-04-13,test22,0.69
10589,Ross,2021-02-20,test22,0.84
10590,Phoebe,2020-09-03,test22,0.67
10591,Joey,2020-11-06,test22,0.95
10592,Ross,2020-09-12,test22,0.27
10593,Chandler,2021-01-14,test22,0.85
10594,Rachel,2020-04-15,test22,0.23
10595,Phoebe,2021-03-30,test22,0.62
10596,Chandler,2020-08-18,test22,0.94
10597,Chandler,2020-10-09,test22,0.19
10598,Phoebe,2020-08-08,test22,0.92
10599,Ross,2021-01-12,test22,0.56
10600,Phoebe,2020-10-05,test22,0.63
10601,Monica,2020-06-29,test22,0.76
10602,Phoebe,2020-05-27,test22,0.76
10603,Chandler,2020-07-10,test22,0.01
10604,Ross,2020-01-10,test22,0.38
10605,Ross,2021-05-04,test22,0.85
10606,Rachel,2021-04-23,test22,0.07
10607,Phoebe,2021-01-07,test22,0.13
10608,Joey,2020-02-14,test22,0.54
10609,Chandler,2020-12-04,test22,0.44
10610,Monica,2020-02-09,test22,0.04
10611,Rachel,2020-10-12,test22,0.05
10612,Joey,2020-08-17,test22,0.02
10613,Chandler,2020-08-28,test22,0.99
10614,Joey,2021-05-13,test22,0.53
10615,Chandler,2020-10-25,test22,0.23
10616,Phoebe,2021-02-11,test22,0.62
10617,Chandler,2020-11-05,test22,0.91
10618,Chandler,2020-07-28,test22,0.07
10619,Rachel,2020-03-25,test22,0.44
10620,Phoebe,2021-01-15,test22,0.38
10621,Phoebe,2020-06-02,test22,0.01
10622,Chandler,2021-01-28,test22,0.99
10623,Ross,2021-04-28,test22,0.45
10624,Chandler,2020-02-06,test22,0.68
10625,Phoebe,2020-08-03,test22,0.35
10626,Chandler,2020-07-23,test22,0.73
10627,Rachel,2020-01-20,test22,0.68
10628,Monica,2021-02-12,test22,0.07
10629,Monica,2020-05-12,test22,0.51
10630,Ross,2021-03-07,test22,0.54
10631,Phoebe,2020-08-07,test22,0.36
10632,Phoebe,2020-07-14,test22,0.28
10633,Rachel,2020-01-26,test22,0.21
10634,Joey,2020-09-08,test22,0.56
10635,Rachel,2020-08-14,test22,0.66
10636,Rachel,2020-06-19,test22,0.33
10637,Ross,2020-12-20,test22,0.03
10638,Monica,2020-05-14,test22,0.58
10639,Chandler,2020-06-20,test22,0.58
10640,Rachel,2020-05-03,test22,0.32
10641,Monica,2020-08-19,test22,0.71
10642,Rachel,2020-03-10,test22,0.84
10643,Monica,2021-04-21,test22,0.85
10644,Monica,2020-07-31,test22,0.65
10645,Chandler,2020-07-29,test22,0.75
10646,Joey,2020-12-28,test22,0.28
10647,Phoebe,2020-08-26,test22,0.87
10648,Chandler,2020-01-30,test22,0.6
10649,Rachel,2020-02-11,test22,0.28
10650,Ross,2021-05-09,test22,0.7
10651,Monica,2020-12-18,test22,0.17
10652,Ross,2020-01-25,test22,0.45
10653,Ross,2020-12-23,test22,0.34
10654,Rachel,2020-11-02,test22,0.8
10655,Joey,2020-08-04,test22,0.94
10656,Ross,2021-01-16,test22,0.25
10657,Ross,2021-03-12,test22,0.59
10658,Ross,2020-02-05,test22,0.64
10659,Chandler,2020-11-15,test22,0.17
10660,Joey,2021-03-08,test22,0.04
10661,Monica,2020-01-28,test22,0.63
10662,Ross,2021-03-13,test22,0.87
10663,Rachel,2021-03-16,test22,0.74
10664,Ross,2021-03-11,test22,0.04
10665,Ross,2020-09-05,test22,0.14
10666,Ross,2020-07-26,test22,0.3
10667,Ross,2020-04-30,test22,0.98
10668,Phoebe,2020-04-11,test22,0.66
10669,Monica,2020-05-22,test22,0.96
10670,Chandler,2020-08-11,test22,0.29
10671,Chandler,2020-01-27,test22,0.36
10672,Monica,2020-03-04,test22,0.03
10673,Chandler,2021-02-14,test22,0.83
10674,Phoebe,2021-04-27,test22,0.4
10675,Joey,2020-04-18,test22,0.8
10676,Rachel,2020-04-06,test22,0.11
10677,Phoebe,2020-04-04,test22,0.94
10678,Chandler,2021-04-11,test22,0.7
10679,Monica,2020-10-28,test22,0.27
10680,Joey,2020-11-03,test22,0.74
10681,Monica,2021-02-04,test22,0.74
10682,Rachel,2020-07-30,test22,0.7
10683,Chandler,2021-01-22,test22,0.19
10684,Joey,2020-01-15,test22,0.2
10685,Chandler,2020-07-18,test22,0.1
10686,Ross,2020-07-22,test22,0.89
10687,Monica,2021-02-23,test22,0.1
10688,Rachel,2020-10-19,test22,0.42
10689,Joey,2020-07-02,test22,0.4
10690,Phoebe,2020-05-30,test22,0.8
10691,Monica,2020-10-14,test22,0.86
10692,Chandler,2020-01-03,test22,0.48
10693,Ross,2020-06-24,test22,0.24
10694,Ross,2021-02-19,test22,0.78
10695,Joey,2020-04-29,test22,0.39
10696,Monica,2021-04-24,test22,0.94
10697,Rachel,2021-01-21,test22,0.55
10698,Monica,2020-04-20,test22,0.35
10699,Joey,2020-02-08,test22,0.85
10700,Phoebe,2021-02-05,test22,0.08
10701,Rachel,2020-12-22,test22,0.61
10702,Ross,2020-03-27,test22,0.94
10703,Rachel,2020-05-07,test22,0.37
10704,Monica,2020-12-24,test22,0.29
10705,Phoebe,2020-05-08,test22,0.41
10706,Phoebe,2020-02-21,test22,0.64
10707,Phoebe,2020-11-04,test22,0.83
10708,Phoebe,2020-01-07,test22,0.52
10709,Joey,2021-01-01,test22,0.68
10710,Joey,2021-03-10,test22,0.05
10711,Joey,2021-03-14,test22,0.72
10712,Chandler,2020-11-23,test22,0.19
10713,Joey,2020-02-15,test22,0.59
10714,Joey,2020-11-17,test22,0.88
10715,Phoebe,2021-04-29,test22,0.85
10716,Monica,2020-04-25,test22,0.18
10717,Joey,2020-06-27,test22,0.57
10718,Ross,2020-02-25,test22,0.97
10719,Chandler,2020-11-16,test22,0.89
10720,Ross,2021-02-02,test22,0.19
10721,Phoebe,2020-12-13,test22,0.25
10722,Monica,2020-10-03,test22,0.74
10723,Monica,2020-10-23,test22,0.4
10724,Chandler,2020-05-21,test22,0.99
10725,Monica,2020-06-22,test22,0.4
10726,Chandler,2020-11-24,test22,0.68
10727,Phoebe,2021-02-28,test22,0.24
10728,Joey,2021-01-17,test22,0.98
10729,Joey,2020-06-03,test22,0.3
10730,Rachel,2021-05-12,test22,0.77
10731,Phoebe,2020-04-24,test22,0.7
10732,Joey,2021-03-21,test22,0.28
10733,Monica,2020-12-09,test22,0.99
10734,Chandler,2020-06-28,test22,0.92
10735,Ross,2020-11-07,test22,0.06
10736,Ross,2021-05-03,test22,0.99
10737,Rachel,2021-01-23,test22,0.25
10738,Joey,2020-04-21,test22,0.41
10739,Ross,2020-10-27,test22,0.38
10740,Joey,2020-03-31,test22,0.24
10741,Phoebe,2021-03-25,test22,0.07
10742,Phoebe,2020-01-13,test22,0.29
10743,Monica,2020-09-23,test22,0.74
10744,Rachel,2021-01-30,test22,0.08
10745,Phoebe,2020-06-10,test22,0.07
10746,Rachel,2020-11-08,test22,0.29
10747,Rachel,2021-04-01,test22,0.8
10748,Rachel,2020-06-16,test22,0.01
10749,Rachel,2020-10-04,test22,0.95
10750,Joey,2021-01-09,test22,0.25
10751,Ross,2020-11-01,test22,0.49
10752,Phoebe,2020-08-01,test22,0.95
10753,Chandler,2021-01-27,test22,0.78
10754,Joey,2020-09-30,test22,0.59
10755,Ross,2020-03-12,test22,0.2
10756,Chandler,2020-04-17,test22,0.98
10757,Ross,2020-06-23,test22,0.24
10758,Ross,2020-09-10,test22,0.21
10759,Ross,2020-11-28,test22,0.11
10760,Joey,2020-04-07,test22,0.87
10761,Joey,2021-01-04,test22,0.81
10762,Rachel,2020-10-13,test22,0.11
10763,Chandler,2020-12-05,test22,0.79
10764,Monica,2020-12-03,test22,0.23
10765,Ross,2020-09-19,test22,0.67
10766,Monica,2020-01-29,test22,0.46
10767,Monica,2020-01-12,test22,0.69
10768,Joey,2020-09-22,test22,0.4
10769,Joey,2020-10-26,test22,0.19
10770,Joey,2020-12-15,test22,0.22
10771,Rachel,2020-11-20,test22,0.17
10772,Ross,2020-09-28,test22,0.42
10773,Monica,2020-02-29,test22,0.52
10774,Joey,2021-01-19,test22,0.9
10775,Rachel,2020-02-10,test22,0.83
10776,Rachel,2020-12-02,test22,0.36
10777,Rachel,2020-12-26,test22,1.0
10778,Joey,2021-02-08,test22,0.22
10779,Ross,2021-03-17,test22,0.92
10780,Ross,2020-03-24,test22,0.95
10781,Ross,2021-01-29,test22,0.52
10782,Ross,2020-12-17,test22,0.25
10783,Phoebe,2021-02-22,test22,0.13
10784,Phoebe,2020-09-24,test22,0.43
10785,Joey,2020-04-09,test22,0.76
10786,Rachel,2020-09-02,test22,0.02
10787,Ross,2021-04-30,test22,0.33
10788,Joey,2020-09-18,test22,0.89
10789,Monica,2020-05-25,test22,0.08
10790,Monica,2020-07-21,test22,0.13
10791,Chandler,2020-10-31,test22,0.65
10792,Ross,2021-03-05,test22,0.69
10793,Phoebe,2020-05-01,test22,0.96
10794,Ross,2020-09-16,test22,0.71
10795,Ross,2020-03-21,test22,0.55
10796,Phoebe,2020-09-20,test22,0.84
10797,Rachel,2020-06-21,test22,0.34
10798,Phoebe,2021-01-03,test22,0.03
10799,Rachel,2021-03-15,test22,0.75
10800,Monica,2021-02-01,test22,0.74
10801,Rachel,2020-02-07,test22,0.38
10802,Rachel,2021-04-06,test22,0.06
10803,Phoebe,2021-04-15,test22,0.7
10804,Phoebe,2020-07-24,test22,0.7
10805,Joey,2020-03-18,test22,0.52
10806,Chandler,2021-01-24,test22,0.82
10807,Monica,2020-07-20,test22,0.56
10808,Monica,2020-12-21,test22,0.77
10809,Monica,2021-03-22,test22,0.2
10810,Phoebe,2020-06-06,test22,0.24
10811,Joey,2020-08-10,test22,0.97
10812,Joey,2020-06-26,test22,0.19
10813,Phoebe,2020-03-06,test22,0.1
10814,Phoebe,2020-09-01,test22,0.04
10815,Monica,2020-09-27,test22,0.62
10816,Monica,2021-01-13,test22,0.11
10817,Chandler,2021-04-17,test22,0.56
10818,Phoebe,2020-12-12,test22,0.47
10819,Phoebe,2021-05-02,test22,0.79
10820,Phoebe,2020-03-22,test22,0.2
10821,Chandler,2020-07-17,test22,0.75
10822,Ross,2020-11-26,test22,0.44
10823,Monica,2020-02-13,test22,0.71
10824,Monica,2021-04-19,test22,0.51
10825,Rachel,2021-03-01,test22,0.78
10826,Joey,2020-03-09,test22,0.43
10827,Ross,2020-12-31,test22,0.97
10828,Monica,2021-04-10,test22,0.35
10829,Ross,2021-04-12,test22,0.42
10830,Monica,2020-11-18,test22,0.48
10831,Chandler,2020-10-30,test22,0.93
10832,Joey,2021-02-03,test22,0.39
10833,Joey,2020-05-20,test22,0.98
10834,Monica,2020-09-25,test22,0.38
10835,Monica,2020-05-17,test22,0.29
10836,Rachel,2021-04-03,test22,1.0
10837,Ross,2021-02-27,test22,0.75
10838,Ross,2021-01-08,test22,0.96
10839,Chandler,2020-03-28,test22,0.02
10840,Monica,2021-02-25,test22,0.14
10841,Monica,2020-11-10,test22,0.78
10842,Monica,2020-02-28,test22,0.95
10843,Rachel,2020-09-09,test22,0.21
10844,Chandler,2020-11-27,test22,0.04
10845,Phoebe,2021-02-09,test22,0.91
10846,Chandler,2020-03-15,test22,0.2
10847,Joey,2020-01-14,test22,0.16
10848,Ross,2020-05-09,test22,0.22
10849,Rachel,2020-03-30,test22,0.55
10850,Rachel,2021-01-25,test22,0.2
10851,Joey,2020-02-27,test22,0.02
10852,Phoebe,2020-08-02,test22,0.62
10853,Ross,2020-09-04,test22,0.12
10854,Rachel,2021-05-05,test22,0.58
10855,Phoebe,2020-06-17,test22,0.62
10856,Ross,2020-03-02,test22,0.22
10857,Joey,2021-04-25,test22,0.37
10858,Ross,2020-02-24,test22,0.58
10859,Ross,2020-07-08,test22,0.76
10860,Chandler,2020-06-15,test22,0.93
10861,Phoebe,2020-08-16,test22,0.03
10862,Monica,2021-04-05,test22,0.44
10863,Rachel,2021-05-14,test22,0.26
10864,Monica,2020-07-25,test22,0.75
10865,Rachel,2020-01-01,test22,0.6
10866,Phoebe,2020-06-25,test22,0.12
10867,Rachel,2020-06-11,test22,0.12
10868,Rachel,2021-03-23,test22,0.47
10869,Phoebe,2020-09-14,test22,0.99
10870,Rachel,2020-03-14,test22,0.24
10871,Chandler,2020-09-17,test22,0.21
10872,Rachel,2021-04-22,test22,0.97
10873,Chandler,2020-08-05,test22,0.23
10874,Joey,2021-03-18,test22,0.48
10875,Ross,2021-01-02,test22,0.02
10876,Phoebe,2021-03-24,test22,0.14
10877,Chandler,2020-06-13,test22,0.32
10878,Rachel,2020-05-26,test22,0.45
10879,Chandler,2020-08-31,test22,0.59
10880,Monica,2020-03-13,test22,0.07
10881,Phoebe,2020-03-07,test22,0.83
10882,Rachel,2020-07-01,test22,0.59
10883,Joey,2020-01-16,test22,0.06
10884,Chandler,2020-10-01,test22,0.51
10885,Phoebe,2021-02-24,test22,0.71
10886,Chandler,2020-10-06,test22,0.56
10887,Monica,2020-02-17,test22,0.16
10888,Phoebe,2021-03-29,test22,0.55
10889,Rachel,2020-05-24,test22,0.64
10890,Phoebe,2021-03-09,test22,0.62
10891,Phoebe,2020-07-15,test22,0.55
10892,Phoebe,2020-07-16,test22,0.46
10893,Phoebe,2021-02-16,test22,0.25
10894,Joey,2021-03-20,test22,0.91
10895,Monica,2021-01-11,test22,0.31
10896,Monica,2020-05-19,test22,0.18
10897,Ross,2021-03-31,test22,0.93
10898,Joey,2020-11-09,test22,0.48
10899,Chandler,2020-03-08,test22,0.98
10900,Rachel,2020-10-24,test22,0.94
10901,Joey,2020-02-20,test22,0.15
10902,Chandler,2020-10-20,test22,0.01
10903,Ross,2020-11-13,test22,0.82
10904,Ross,2020-04-13,test22,0.02
10905,Phoebe,2021-03-26,test22,0.06
10906,Rachel,2021-02-17,test22,0.92
10907,Ross,2020-12-29,test22,0.87
10908,Monica,2020-12-10,test22,0.13
10909,Chandler,2020-08-09,test22,0.76
10910,Monica,2020-08-20,test22,0.91
10911,Monica,2020-07-11,test22,0.74
10912,Monica,2020-07-27,test22,0.97
10913,Monica,2021-01-26,test22,0.18
10914,Phoebe,2020-12-07,test22,0.03
10915,Ross,2020-01-18,test22,0.71
10916,Phoebe,2020-11-29,test22,0.03
10917,Ross,2020-03-16,test22,0.63
10918,Phoebe,2020-12-01,test22,0.62
10919,Chandler,2020-06-05,test22,0.43
10920,Rachel,2020-04-01,test22,0.77
10921,Joey,2020-06-30,test22,0.63
10922,Chandler,2020-01-23,test22,0.06
10923,Monica,2020-04-16,test22,0.13
10924,Joey,2021-02-10,test22,0.79
10925,Monica,2020-01-11,test22,0.66
10926,Chandler,2021-04-14,test22,0.8
10927,Joey,2020-08-24,test22,0.49
10928,Phoebe,2020-02-26,test22,0.75
10929,Chandler,2021-03-03,test22,0.67
10930,Chandler,2021-05-01,test22,0.83
10931,Chandler,2020-02-23,test22,0.35
10932,Rachel,2020-06-14,test22,0.94
10933,Joey,2021-01-20,test22,0.66
10934,Rachel,2020-02-04,test22,0.05
10935,Monica,2021-03-19,test22,0.62
10936,Joey,2020-04-22,test22,0.39
10937,Rachel,2020-04-27,test22,0.64
